Drug,Disease,DegreeCentrality,EigenvectorCentrality,BetweennessCentrality,ClusteringCoefficient,RandomWalkCentrality,PhaseSuccess,PHASE2,PHASE3,PHASE4
pemetrexed,"carcinoma, non-small-cell lung",0.1251435132032147,0.0202510120092463,0.0004794903250317,0.5645599728168536,0.001552893684702,1,1,0,0
gemcitabine,"carcinoma, non-small-cell lung",0.1768082663605051,0.0268118502666649,0.0015052188425677,0.4387573211102623,0.0025551208529881,1,1,0,0
cisplatin,"carcinoma, non-small-cell lung",0.1446613088404133,0.0235586920849988,0.000752177310252,0.5043809523809524,0.0022416410935666,1,1,0,0
pemetrexed,"carcinoma, non-small-cell lung",0.1251435132032147,0.0202510120092463,0.0004794903250317,0.5645599728168536,0.001552893684702,1,1,0,0
gemcitabine,"carcinoma, non-small-cell lung",0.1768082663605051,0.0268118502666649,0.0015052188425677,0.4387573211102623,0.0025551208529881,1,1,0,0
decitabine,myelodysplastic syndromes,0.0539609644087256,0.0101804421705676,1.5272839198979275e-05,0.8843663274745606,0.0006781339777513,1,1,0,0
azacitidine,myelodysplastic syndromes,0.0585533869115958,0.0108643965672507,3.132718444104702e-05,0.8290196078431372,0.0007322332394069,1,1,0,0
decitabine,leukemia,0.0539609644087256,0.0101804421705676,1.5272839198979275e-05,0.8843663274745606,0.0006781339777513,1,1,0,0
azacitidine,leukemia,0.0585533869115958,0.0108643965672507,3.132718444104702e-05,0.8290196078431372,0.0007322332394069,1,1,0,0
gemcitabine,urinary bladder neoplasms,0.1768082663605051,0.0268118502666649,0.0015052188425677,0.4387573211102623,0.0025551208529881,1,1,0,0
cisplatin,urinary bladder neoplasms,0.1446613088404133,0.0235586920849988,0.000752177310252,0.5043809523809524,0.0022416410935666,1,1,0,0
hydroxychloroquine,covid-19,0.269804822043628,0.0465522407128933,0.0045093368770411,0.3503182396799418,0.0024045685439895,0,1,0,0
sorafenib,"leukemia, lymphocytic, chronic, b-cell",0.1354764638346728,0.0198783021701918,0.0011712259043674,0.4974648703462263,0.0014410310983651,0,1,0,0
sorafenib,"leukemia, lymphocytic, chronic, b-cell",0.1354764638346728,0.0198783021701918,0.0011712259043674,0.4974648703462263,0.0014410310983651,0,1,0,0
sorafenib,"leukemia, lymphocytic, chronic, b-cell",0.1354764638346728,0.0198783021701918,0.0011712259043674,0.4974648703462263,0.0014410310983651,0,1,0,0
docetaxel,prostatic neoplasms,0.1389207807118254,0.0201709218839621,0.0012268035824719,0.4710743801652892,0.0020550344344103,0,1,0,0
gemcitabine,breast neoplasms,0.1768082663605051,0.0268118502666649,0.0015052188425677,0.4387573211102623,0.0025551208529881,0,1,0,0
capecitabine,breast neoplasms,0.1423650975889782,0.022552331100932,0.0009284679817299,0.4940991345397325,0.0017183409816863,0,1,0,0
bevacizumab,breast neoplasms,0.2537313432835821,0.0419867704782713,0.0071419273075421,0.3390374331550802,0.0032829717788928,0,1,0,0
vincristine,rhabdomyosarcoma,0.121699196326062,0.0201151376938096,0.0004900851819789,0.5620844564240791,0.0021858188031019,1,1,0,0
dactinomycin,rhabdomyosarcoma,0.0137772675086107,0.0023248110744637,0.0,1.0,0.0002571649567128,1,1,0,0
cyclophosphamide,rhabdomyosarcoma,0.3857634902411022,0.0654555748422255,0.0126665058339351,0.3094882729211087,0.0064022321907947,1,1,0,0
bevacizumab,rhabdomyosarcoma,0.2537313432835821,0.0419867704782713,0.0071419273075421,0.3390374331550802,0.0032829717788928,1,1,0,0
sorafenib,rhabdomyosarcoma,0.1354764638346728,0.0198783021701918,0.0011712259043674,0.4974648703462263,0.0014410310983651,1,1,0,0
granulocyte colony-stimulating factor,rhabdomyosarcoma,0.2181400688863375,0.0393561345138257,0.0019139530589547,0.53895850737956,0.0024140103807196,1,1,0,0
irinotecan,rhabdomyosarcoma,0.0803673938002296,0.0117999497252029,0.0003143063895436,0.5730848861283644,0.0012437164754932,1,1,0,0
ifosfamide,rhabdomyosarcoma,0.1182548794489093,0.0199450189989683,0.0004765674124719,0.5709118598895869,0.0016520057856692,1,1,0,0
etoposide,rhabdomyosarcoma,0.2732491389207807,0.0474863209635484,0.0038546516069714,0.4355565010814452,0.0040566808002584,1,1,0,0
doxorubicin,rhabdomyosarcoma,0.3765786452353616,0.0692498076588473,0.0094578749600405,0.3610986797941374,0.0042316731290742,1,1,0,0
dexrazoxane,rhabdomyosarcoma,0.0137772675086107,0.0023248110744637,0.0,1.0,0.0002571649567128,1,1,0,0
cetuximab,carcinoma,0.0539609644087256,0.0074891289347651,0.0001346087979923,0.7604070305272895,0.0006465717340981,1,0,1,0
cisplatin,carcinoma,0.1446613088404133,0.0235586920849988,0.000752177310252,0.5043809523809524,0.0022416410935666,1,0,1,0
carboplatin,carcinoma,0.1859931113662457,0.0294747209358784,0.0018606706268719,0.4385399892646269,0.0031817019404083,1,0,1,0
fluorouracil,carcinoma,0.1228473019517795,0.0185555626929416,0.0007515421552889,0.5245988361840945,0.0016439624250761,1,0,1,0
brentuximab vedotin,hodgkin disease,0.0160734787600459,0.0026701352174526,0.0,1.0,0.0002736229976754,1,1,0,0
doxorubicin,hodgkin disease,0.3765786452353616,0.0692498076588473,0.0094578749600405,0.3610986797941374,0.0042316731290742,1,1,0,0
vinblastine,hodgkin disease,0.1928817451205511,0.0361786250842095,0.0010852376727218,0.6377245508982036,0.0015220947934976,1,1,0,0
dacarbazine,hodgkin disease,0.1871412169919632,0.0356367134862599,0.0008348266173549,0.664091494357343,0.0014291282955765,1,1,0,0
gemcitabine,hodgkin disease,0.1768082663605051,0.0268118502666649,0.0015052188425677,0.4387573211102623,0.0025551208529881,1,1,0,0
vinorelbine,hodgkin disease,0.0918484500574052,0.0143026471391758,0.000217833741634,0.6882911392405063,0.0009088104730021,1,1,0,0
rituximab,"lymphoma, non-hodgkin",0.3191733639494833,0.057631999953301,0.0065533310434593,0.3931381970236085,0.0036226065813232,0,1,0,0
alemtuzumab,"anemia, sickle cell",0.1228473019517795,0.0212967482270945,0.0006835038318297,0.503967554223241,0.0015411084099042,1,1,0,0
sirolimus,"anemia, sickle cell",0.3662456946039035,0.0712009948594254,0.0077235095333483,0.3576822223536602,0.0038629400118791,1,1,0,0
cyclophosphamide,"anemia, sickle cell",0.3857634902411022,0.0654555748422255,0.0126665058339351,0.3094882729211087,0.0064022321907947,1,1,0,0
pentostatin,"anemia, sickle cell",0.0332950631458094,0.0064659061497976,4.483878329349553e-05,0.6822660098522167,0.0004352914041832,1,1,0,0
filgrastim,"anemia, sickle cell",0.2583237657864524,0.0460058379676268,0.0026286562756403,0.4688095238095238,0.002543139964976,1,1,0,0
alemtuzumab,thalassemia,0.1228473019517795,0.0212967482270945,0.0006835038318297,0.503967554223241,0.0015411084099042,1,1,0,0
sirolimus,thalassemia,0.3662456946039035,0.0712009948594254,0.0077235095333483,0.3576822223536602,0.0038629400118791,1,1,0,0
cyclophosphamide,thalassemia,0.3857634902411022,0.0654555748422255,0.0126665058339351,0.3094882729211087,0.0064022321907947,1,1,0,0
pentostatin,thalassemia,0.0332950631458094,0.0064659061497976,4.483878329349553e-05,0.6822660098522167,0.0004352914041832,1,1,0,0
filgrastim,thalassemia,0.2583237657864524,0.0460058379676268,0.0026286562756403,0.4688095238095238,0.002543139964976,1,1,0,0
alemtuzumab,graft vs host disease,0.1228473019517795,0.0212967482270945,0.0006835038318297,0.503967554223241,0.0015411084099042,1,1,0,0
sirolimus,graft vs host disease,0.3662456946039035,0.0712009948594254,0.0077235095333483,0.3576822223536602,0.0038629400118791,1,1,0,0
cyclophosphamide,graft vs host disease,0.3857634902411022,0.0654555748422255,0.0126665058339351,0.3094882729211087,0.0064022321907947,1,1,0,0
pentostatin,graft vs host disease,0.0332950631458094,0.0064659061497976,4.483878329349553e-05,0.6822660098522167,0.0004352914041832,1,1,0,0
filgrastim,graft vs host disease,0.2583237657864524,0.0460058379676268,0.0026286562756403,0.4688095238095238,0.002543139964976,1,1,0,0
bortezomib,multiple myeloma,0.1963260619977038,0.0327115061504604,0.0018247191174993,0.4574475404196766,0.0020107613438258,1,1,0,0
dexamethasone,multiple myeloma,0.5729047072330654,0.0972883290439704,0.028646537755937,0.2592655189897868,0.0061145167354843,1,1,0,0
nivolumab,"carcinoma, non-small-cell lung",0.1572904707233065,0.026839831722618,0.0013403518093072,0.5107342206955775,0.0017204571913306,1,1,0,0
nivolumab,"mesothelioma, malignant",0.1572904707233065,0.026839831722618,0.0013403518093072,0.5107342206955775,0.0017204571913306,1,1,0,0
ipilimumab,"mesothelioma, malignant",0.079219288174512,0.0123665805831277,0.0002799273786105,0.5677749360613811,0.0008872641675584,1,1,0,0
dexamethasone,autoimmune lymphoproliferative syndrome,0.5729047072330654,0.0972883290439704,0.028646537755937,0.2592655189897868,0.0061145167354843,1,1,0,0
dexamethasone,immune system diseases,0.5729047072330654,0.0972883290439704,0.028646537755937,0.2592655189897868,0.0061145167354843,1,1,0,0
bortezomib,recurrence,0.1963260619977038,0.0327115061504604,0.0018247191174993,0.4574475404196766,0.0020107613438258,1,0,0,1
lenalidomide,recurrence,0.0929965556831228,0.014370771213849,0.0001728858946704,0.674074074074074,0.0011793619697084,1,0,0,1
dexamethasone,recurrence,0.5729047072330654,0.0972883290439704,0.028646537755937,0.2592655189897868,0.0061145167354843,1,0,0,1
cisplatin,lung neoplasms,0.1446613088404133,0.0235586920849988,0.000752177310252,0.5043809523809524,0.0022416410935666,0,1,0,0
etoposide,lung neoplasms,0.2732491389207807,0.0474863209635484,0.0038546516069714,0.4355565010814452,0.0040566808002584,0,1,0,0
paclitaxel,lung neoplasms,0.1905855338691159,0.031514794938503,0.0027684357014698,0.3963490324936108,0.0027136957331413,0,1,0,0
topotecan,lung neoplasms,0.208955223880597,0.0385827035596419,0.001439147810335,0.5691821990164532,0.0018633104472315,0,1,0,0
carboplatin,"carcinoma, non-small-cell lung",0.1859931113662457,0.0294747209358784,0.0018606706268719,0.4385399892646269,0.0031817019404083,1,1,0,0
paclitaxel,"carcinoma, non-small-cell lung",0.1905855338691159,0.031514794938503,0.0027684357014698,0.3963490324936108,0.0027136957331413,1,1,0,0
gemcitabine,nasopharyngeal carcinoma,0.1768082663605051,0.0268118502666649,0.0015052188425677,0.4387573211102623,0.0025551208529881,1,0,1,0
cisplatin,nasopharyngeal carcinoma,0.1446613088404133,0.0235586920849988,0.000752177310252,0.5043809523809524,0.0022416410935666,1,0,1,0
gemcitabine,nasopharyngeal neoplasms,0.1768082663605051,0.0268118502666649,0.0015052188425677,0.4387573211102623,0.0025551208529881,1,0,1,0
cisplatin,nasopharyngeal neoplasms,0.1446613088404133,0.0235586920849988,0.000752177310252,0.5043809523809524,0.0022416410935666,1,0,1,0
"analgesics, opioid",head and neck neoplasms,0.0551090700344431,0.0113874646910224,0.0001049267582993,0.7437943262411347,0.0004855411161923,1,1,0,0
rituximab,central nervous system neoplasms,0.3191733639494833,0.057631999953301,0.0065533310434593,0.3931381970236085,0.0036226065813232,0,1,0,0
cyclophosphamide,central nervous system neoplasms,0.3857634902411022,0.0654555748422255,0.0126665058339351,0.3094882729211087,0.0064022321907947,0,1,0,0
etoposide,central nervous system neoplasms,0.2732491389207807,0.0474863209635484,0.0038546516069714,0.4355565010814452,0.0040566808002584,0,1,0,0
carboplatin,central nervous system neoplasms,0.1859931113662457,0.0294747209358784,0.0018606706268719,0.4385399892646269,0.0031817019404083,0,1,0,0
gold sodium thiosulfate,central nervous system neoplasms,0.0597014925373134,0.0105277532223186,6.613929201183806e-06,0.9457013574660632,0.0005893328632954,0,1,0,0
filgrastim,central nervous system neoplasms,0.2583237657864524,0.0460058379676268,0.0026286562756403,0.4688095238095238,0.002543139964976,0,1,0,0
cytarabine,central nervous system neoplasms,0.1021814006888633,0.0177217530570793,0.0003317924796948,0.6355975485188968,0.0019991648125106,0,1,0,0
rituximab,lymphoma,0.3191733639494833,0.057631999953301,0.0065533310434593,0.3931381970236085,0.0036226065813232,0,1,0,0
cyclophosphamide,lymphoma,0.3857634902411022,0.0654555748422255,0.0126665058339351,0.3094882729211087,0.0064022321907947,0,1,0,0
etoposide,lymphoma,0.2732491389207807,0.0474863209635484,0.0038546516069714,0.4355565010814452,0.0040566808002584,0,1,0,0
carboplatin,lymphoma,0.1859931113662457,0.0294747209358784,0.0018606706268719,0.4385399892646269,0.0031817019404083,0,1,0,0
gold sodium thiosulfate,lymphoma,0.0597014925373134,0.0105277532223186,6.613929201183806e-06,0.9457013574660632,0.0005893328632954,0,1,0,0
filgrastim,lymphoma,0.2583237657864524,0.0460058379676268,0.0026286562756403,0.4688095238095238,0.002543139964976,0,1,0,0
cytarabine,lymphoma,0.1021814006888633,0.0177217530570793,0.0003317924796948,0.6355975485188968,0.0019991648125106,0,1,0,0
rituximab,thrombocytopenia,0.3191733639494833,0.057631999953301,0.0065533310434593,0.3931381970236085,0.0036226065813232,0,1,0,0
cyclophosphamide,thrombocytopenia,0.3857634902411022,0.0654555748422255,0.0126665058339351,0.3094882729211087,0.0064022321907947,0,1,0,0
etoposide,thrombocytopenia,0.2732491389207807,0.0474863209635484,0.0038546516069714,0.4355565010814452,0.0040566808002584,0,1,0,0
carboplatin,thrombocytopenia,0.1859931113662457,0.0294747209358784,0.0018606706268719,0.4385399892646269,0.0031817019404083,0,1,0,0
gold sodium thiosulfate,thrombocytopenia,0.0597014925373134,0.0105277532223186,6.613929201183806e-06,0.9457013574660632,0.0005893328632954,0,1,0,0
filgrastim,thrombocytopenia,0.2583237657864524,0.0460058379676268,0.0026286562756403,0.4688095238095238,0.002543139964976,0,1,0,0
cytarabine,thrombocytopenia,0.1021814006888633,0.0177217530570793,0.0003317924796948,0.6355975485188968,0.0019991648125106,0,1,0,0
carmustine,sarcoma,0.1194029850746268,0.0197470445262311,0.0005493822533915,0.5576923076923077,0.0016659960185136,1,1,0,0
vidarabine phosphate,leukemia,0.1194029850746268,0.0207349332243523,0.0003701729943767,0.5922330097087378,0.0014706294696871,1,1,0,0
melphalan,leukemia,0.1320321469575201,0.0209995351597616,0.0009706131113969,0.4871090770404271,0.0025057031420294,1,1,0,0
vidarabine phosphate,myelodysplastic syndromes,0.1194029850746268,0.0207349332243523,0.0003701729943767,0.5922330097087378,0.0014706294696871,1,1,0,0
melphalan,myelodysplastic syndromes,0.1320321469575201,0.0209995351597616,0.0009706131113969,0.4871090770404271,0.0025057031420294,1,1,0,0
thiotepa,"leukemia, myeloid, acute",0.1618828932261768,0.0250279821460106,0.0012268489805662,0.4706180344478217,0.0021737546640322,1,1,0,0
busulfan,"leukemia, myeloid, acute",0.1148105625717566,0.0179663393355161,0.0004659423254766,0.5484848484848485,0.0020359462211788,1,1,0,0
thiotepa,recurrence,0.1618828932261768,0.0250279821460106,0.0012268489805662,0.4706180344478217,0.0021737546640322,1,1,0,0
busulfan,recurrence,0.1148105625717566,0.0179663393355161,0.0004659423254766,0.5484848484848485,0.0020359462211788,1,1,0,0
celecoxib,lung neoplasms,0.2135476463834673,0.0369920366693585,0.0018890349591732,0.428770706190061,0.0019460631195178,1,1,0,0
docetaxel,lung neoplasms,0.1389207807118254,0.0201709218839621,0.0012268035824719,0.4710743801652892,0.0020550344344103,1,1,0,0
irinotecan,lung neoplasms,0.0803673938002296,0.0117999497252029,0.0003143063895436,0.5730848861283644,0.0012437164754932,1,1,0,0
alemtuzumab,leukemia,0.1228473019517795,0.0212967482270945,0.0006835038318297,0.503967554223241,0.0015411084099042,0,1,0,0
melphalan,leukemia,0.1320321469575201,0.0209995351597616,0.0009706131113969,0.4871090770404271,0.0025057031420294,0,1,0,0
busulfan,leukemia,0.1148105625717566,0.0179663393355161,0.0004659423254766,0.5484848484848485,0.0020359462211788,0,1,0,0
phenytoin,leukemia,0.2835820895522388,0.0484199995241848,0.0056283605031522,0.3938975017280537,0.002735833396511,0,1,0,0
cyclophosphamide,leukemia,0.3857634902411022,0.0654555748422255,0.0126665058339351,0.3094882729211087,0.0064022321907947,0,1,0,0
antilymphocyte serum,leukemia,0.1905855338691159,0.0361143577193042,0.0018229711889573,0.4619204089083607,0.0021842970693823,0,1,0,0
antilymphocyte serum,leukemia,0.1905855338691159,0.0361143577193042,0.0018229711889573,0.4619204089083607,0.0021842970693823,0,1,0,0
thiotepa,leukemia,0.1618828932261768,0.0250279821460106,0.0012268489805662,0.4706180344478217,0.0021737546640322,0,1,0,0
alemtuzumab,lymphoma,0.1228473019517795,0.0212967482270945,0.0006835038318297,0.503967554223241,0.0015411084099042,0,1,0,0
melphalan,lymphoma,0.1320321469575201,0.0209995351597616,0.0009706131113969,0.4871090770404271,0.0025057031420294,0,1,0,0
busulfan,lymphoma,0.1148105625717566,0.0179663393355161,0.0004659423254766,0.5484848484848485,0.0020359462211788,0,1,0,0
phenytoin,lymphoma,0.2835820895522388,0.0484199995241848,0.0056283605031522,0.3938975017280537,0.002735833396511,0,1,0,0
cyclophosphamide,lymphoma,0.3857634902411022,0.0654555748422255,0.0126665058339351,0.3094882729211087,0.0064022321907947,0,1,0,0
antilymphocyte serum,lymphoma,0.1905855338691159,0.0361143577193042,0.0018229711889573,0.4619204089083607,0.0021842970693823,0,1,0,0
antilymphocyte serum,lymphoma,0.1905855338691159,0.0361143577193042,0.0018229711889573,0.4619204089083607,0.0021842970693823,0,1,0,0
thiotepa,lymphoma,0.1618828932261768,0.0250279821460106,0.0012268489805662,0.4706180344478217,0.0021737546640322,0,1,0,0
alemtuzumab,neuroblastoma,0.1228473019517795,0.0212967482270945,0.0006835038318297,0.503967554223241,0.0015411084099042,0,1,0,0
melphalan,neuroblastoma,0.1320321469575201,0.0209995351597616,0.0009706131113969,0.4871090770404271,0.0025057031420294,0,1,0,0
busulfan,neuroblastoma,0.1148105625717566,0.0179663393355161,0.0004659423254766,0.5484848484848485,0.0020359462211788,0,1,0,0
phenytoin,neuroblastoma,0.2835820895522388,0.0484199995241848,0.0056283605031522,0.3938975017280537,0.002735833396511,0,1,0,0
cyclophosphamide,neuroblastoma,0.3857634902411022,0.0654555748422255,0.0126665058339351,0.3094882729211087,0.0064022321907947,0,1,0,0
antilymphocyte serum,neuroblastoma,0.1905855338691159,0.0361143577193042,0.0018229711889573,0.4619204089083607,0.0021842970693823,0,1,0,0
antilymphocyte serum,neuroblastoma,0.1905855338691159,0.0361143577193042,0.0018229711889573,0.4619204089083607,0.0021842970693823,0,1,0,0
thiotepa,neuroblastoma,0.1618828932261768,0.0250279821460106,0.0012268489805662,0.4706180344478217,0.0021737546640322,0,1,0,0
